customer_id,Name,email,Country,Gender,Age,Booking_Date,Check_In,Check_Out,Num_Guests,Guest_Type,Meal_Type,Room_Type,Market_Segment,Deposit_Type,Customer_Type,Previous_Cancellations,Total_Nights,ADR,Total_Revenue,Lead_Time,Parking_Space,Special_Requests,Booking_Status,Rating,Review_Score,Loyalty_Points,Is_Repeated_Guest,Previous_Bookings_Not_Canceled,Agent_ID,Company_ID
CUST_1532,Craig Gilbert,hendersonbrenda@example.com,UNITED KINGDOM,F,48.0,2023-08-12,2023-08-13,2023-08-14,2.0,children,fb,p,,Refundable,transient,1,0.0,80.0,354,176,,3,confirmed,3,8.0,50.0,,3,A_043,C_103
CUST_1533,David Jones,yvang@example.org,france,M,82.0,2023-08-12,2023-08-13,2023-08-14,0.0,children,BB,l,ONLINE TA,Refundable,Group,1,-3.0,200.0,762,470,No,None,PendingCXL,3,9.0,,,0,A_007,C_104
CUST_1534,Erica Glass,fblake@example.com,UNITED KINGDOM,female,28.0,2023-08-12,2023-08-13,2023-08-14,3.0,Transient,bb,d,,No deposit,Transient,1,4.0,-50.0,1412,44,Y,,check-out,fair,2.0,2000.0,0.0,3,A_024,C_105
CUST_1535,Michael Henderson,amy13@example.net,united states,male,72.0,2023-08-12,2023-08-13,2023-08-14,1.0,transient,sc,A,complementary,Refundable,transient-party,5,1.0,5000.0,641,283,Yes,4,No-Show,3,5.0,0.0,0.0,2,A_037,C_101
CUST_1536,Erica Wheeler,gibsonkaitlyn@example.org,Australia,F,77.0,2023-08-12,2023-08-13,2023-08-14,3.0,couple,HB,,Aviation,No Deposit,transient,0,10.0,200.0,1207,97,,1,Check-Out,good,,2000.0,0.0,2,,C_104
CUST_1537,Eric Huerta,tjohnson@example.net,USA,Female,57.0,2023-08-12,2023-08-13,2023-08-14,5.0,single,hb,g,groups,No deposit,transient,0,300.0,200.0,1019,226,1,Multiple,Canceled,poor,,2000.0,0.0,0,A_041,C_105
CUST_1538,Wanda Ramos,arobinson@example.org,UNITED KINGDOM,Male,39.0,2023-08-12,2023-08-13,2023-08-14,0.0,transient,FB,L,,non refundable,Transient,0,4.0,80.0,384,277,No,Multiple,PendingCXL,excellent,8.0,200.0,1.0,1,A_016,C_101
CUST_1539,Amanda Meyers,suttonbrittney@example.net,Spain,FEMALE,43.0,2023-08-13,2023-08-14,2023-08-15,3.0,Transient,Bed & Breakfast,H,direct,Non Refund,Contract,0,3.0,80.0,1455,409,,4,canceled,,,200.0,0.0,2,A_031,C_104
CUST_1540,James Todd,wallssean@example.net,brazil,male,,2023-08-13,2023-08-14,2023-08-15,4.0,Couple,bb,H,direct,No Deposit,Contract,0,4.0,250.0,1333,457,Yes,3,Canceled,1,7.0,100.0,0.0,0,A_035,C_101
CUST_1541,Brian Brown,steventerry@example.com,USA,M,72.0,2023-08-13,2023-08-14,2023-08-15,3.0,group,HB,L,,Non-Refund,Transient,0,10.0,120.0,520,155,2,3,Confirmed,2,8.0,500.0,0.0,0,A_006,C_101
CUST_1542,Tammy Melton,kingdavid@example.net,UNK,FEMALE,40.0,2023-08-13,2023-08-14,2023-08-15,0.0,Transient,sc,,,Non-Refund,Contract,3,7.0,,1490,378,0,2,no-show,,,50.0,0.0,0,,C_104
CUST_1543,Alexis Benson,cthompson@example.com,France,Other,49.0,2023-08-13,2023-08-14,2023-08-15,0.0,Adults,fb,G,offline ta/to,Refundable,Transient-Party,0,5.0,5000.0,1448,230,No,2,Check-Out,poor,7.0,100.0,,1,A_015,C_101
CUST_0093,Dalton Walters,terrydeanna@example.com,Canada,female,81.0,2023-01-14,2023-01-15,2023-01-16,2.0,Children,,A,Corporate,non refundable,contract,4,7.0,300.0,273,348,1,3,no-show,good,9.0,,0.0,1,A_032,C_101
CUST_1545,Joshua Harris,mcdanieltanya@example.org,United Kingdom,Male,54.0,2023-08-13,2023-08-14,2023-08-15,2.0,couple,,P,groups,no deposit,transient-party,0,2.0,80.0,409,46,1,3,No-Show,8,,50.0,0.0,0,,C_101
CUST_1546,David Webb,timothywright@example.com,France,FEMALE,75.0,2023-08-14,2023-08-15,2023-08-16,5.0,Couple,Full Board,h,Direct,Refundable,Contract,0,-3.0,150.0,117,303,yes,Multiple,Canceled,5,6.0,50.0,0.0,1,A_001,Unknown
CUST_1547,Charles Hale,kelseywilliams@example.org,Japan,FEMALE,43.0,2023-08-14,2023-08-15,2023-08-16,0.0,adults,Undefined,C,ONLINE,Non Refund,Transient,1,2.0,0.0,217,270,2,4,Pending,6,10.0,50.0,0.0,1,A_040,C_104
CUST_1548,Kevin Alvarado,matthewvega@example.com,Portuagal,M,52.0,2023-08-14,2023-08-15,2023-08-16,2.0,group,,d,ONLINE,Refundable,transient,0,300.0,,74,472,,None,confirmed,fair,7.0,100.0,0.0,2,A_005,C_105
CUST_1549,Christopher Campbell,jenniferstokes@example.org,Spain,MALE,79.0,2023-08-14,2023-08-15,2023-08-16,4.0,family,,d,groups,Refundable,Transient-Party,4,5.0,,1431,385,No,4,check-out,2,,500.0,0.0,0,A_024,C_103
CUST_1550,Luke Brown,martindavid@example.net,Canada,M,28.0,2023-08-14,2023-08-15,2023-08-16,0.0,children,hb,g,complementary,No deposit,contract,1,5.0,300.0,402,276,Yes,,No-Show,N/A,8.0,0.0,0.0,0,A_007,C_103
CUST_1551,Adam Price,kimmichael@example.net,Canada,female,64.0,2023-08-14,2023-08-15,2023-08-16,2.0,couple,SC,E,direct,Refundable,contract,0,5.0,200.0,1319,257,1,1,Check-Out,1,10.0,1000.0,0.0,0,,C_105
CUST_1552,Samuel Keller,hsmith@example.net,UNK,FEMALE,68.0,2023-08-14,2023-08-15,2023-08-16,4.0,adults,Undefined,E,Online TA,Refundable,contract,4,3.0,300.0,1013,121,2,None,Pending,2,8.0,,0.0,1,A_047,C_101
CUST_1553,Alicia Dillon,cynthia16@example.com,France,Male,66.0,2023-08-15,2023-08-16,2023-08-17,3.0,Single,Full Board,C,Complementary,Non-Refund,Transient-Party,5,5.0,150.0,796,500,N,,no-show,1,10.0,,0.0,0,A_005,C_101
CUST_1554,Crystal James,ramirezangela@example.com,Canada,Female,39.0,2023-08-15,2023-08-16,2023-08-17,5.0,single,FB,D,Groups,Refundable,group,3,-3.0,80.0,1328,227,N,2,Pending,poor,10.0,,0.0,0,A_046,N/A
CUST_1555,Ariana Stewart DVM,brownjose@example.net,france,MALE,78.0,2023-08-15,2023-08-16,2023-08-17,2.0,single,bb,a,online ta,non refundable,transient,4,5.0,150.0,1285,140,N,3,Check-Out,1,2.0,200.0,0.0,1,A_016,C_101
CUST_1556,Cody Mason,thomas83@example.org,UNITED KINGDOM,female,74.0,2023-08-15,2023-08-16,2023-08-17,0.0,transient,BB,G,direct,No deposit,Transient,1,3.0,100.0,1019,125,Y,Multiple,no-show,1,1.0,,0.0,1,A_025,C_104
CUST_1557,Tammy Smith,johnsonchristopher@example.org,UNITED KINGDOM,Non-Binary,72.0,2023-08-15,2023-08-16,2023-08-17,0.0,adults,fb,p,complementary,Non-Refund,contract,0,300.0,150.0,600,417,N,,Confirmed,10,8.0,500.0,0.0,0,N/A,C_103
CUST_1558,Joseph Cook,seanbarajas@example.com,USA,Male,82.0,2023-08-15,2023-08-16,2023-08-17,5.0,Single,SC,c,Direct,no deposit,group,5,,-50.0,1377,135,0,4,Check-Out,2,5.0,,0.0,1,A_038,C_101
CUST_1559,Brooke Reed,timothy29@example.com,spain,male,73.0,2023-08-15,2023-08-16,2023-08-17,4.0,Adults,SC,g,ONLINE TA,Non-Refund,transient-party,2,1.0,300.0,993,181,2,4,Confirmed,4,10.0,500.0,0.0,2,N/A,C_101
CUST_1560,Mario Young,castrojesse@example.org,,MALE,,2023-08-16,2023-08-17,2023-08-18,5.0,group,Half Board,D,online ta,refundable,Contract,0,3.0,120.0,1431,22,Yes,3,Check-Out,5,10.0,2000.0,,0,,C_101
CUST_1561,Jonathan Cain DDS,dean60@example.com,,male,79.0,2023-08-16,2023-08-17,2023-08-18,4.0,Transient,BB,e,,non refundable,Group,1,5.0,0.0,1468,310,Yes,2,check-out,8,4.0,50.0,0.0,0,A_002,C_105
CUST_1562,Steve Briggs,dixonalexander@example.net,,Other,20.0,2023-08-16,2023-08-17,2023-08-18,5.0,transient,bb,A,Complementary,Refundable,Transient,1,4.0,250.0,1389,419,N,1,check-out,3,2.0,0.0,0.0,2,A_018,C_101
CUST_1563,Kristen Ramirez,brenda04@example.org,Germany,,66.0,2023-08-16,2023-08-17,2023-08-18,5.0,transient,,d,ONLINE TA,Non Refund,Contract,4,7.0,100.0,1409,206,1,0,Pending,1,9.0,,0.0,0,A_029,C_101
CUST_1564,Stephanie Sandoval,samantha73@example.org,UNITED KINGDOM,Other,72.0,2023-08-16,2023-08-17,2023-08-18,0.0,adults,Bed & Breakfast,P,online ta,No Deposit,contract,4,1.0,250.0,733,260,N,4,Pending,good,3.0,50.0,0.0,0,A_039,C_101
CUST_1565,James Yu,nmendoza@example.org,brazil,F,28.0,2023-08-16,2023-08-17,2023-08-18,5.0,group,fb,l,,Non Refund,Transient,0,0.0,100.0,1360,163,Y,0,Canceled,2,10.0,500.0,0.0,3,A_004,C_101
CUST_0824,Jose Ramirez,amartinez@example.org,Portuagal,M,46.0,2023-04-30,2023-05-01,2023-05-02,1.0,children,Undefined,d,Online TA,refundable,Transient-Party,0,0.0,120.0,269,393,N,,no-show,N/A,5.0,100.0,0.0,0,A_014,C_101
CUST_1567,Christian Waller,thomasdavid@example.net,Germany,Other,86.0,2023-08-17,2023-08-18,2023-08-19,4.0,Group,FB,g,Complementary,No deposit,Transient,999,14.0,,1277,109,NA,,Confirmed,2,8.0,,0.0,1,,C_102
CUST_1568,Gary Daniels,michellejones@example.net,Canada,female,37.0,2023-08-17,2023-08-18,2023-08-19,1.0,Transient,Undefined,g,Aviation,non refundable,group,0,10.0,80.0,914,257,0,Multiple,Check-Out,1,,2000.0,0.0,NA,A_047,C_104
CUST_1569,Charles Weaver,knightjohn@example.com,Japan,Male,88.0,2023-08-17,2023-08-18,2023-08-19,4.0,adults,bb,D,Corporate,No deposit,Transient-Party,4,7.0,-50.0,708,20,N,1,PendingCXL,poor,8.0,200.0,0.0,2,A_020,C_102
CUST_1570,Shari Parker,sharon46@example.org,USA,Non-Binary,40.0,2023-08-17,2023-08-18,2023-08-19,5.0,couple,,p,Online TA,Non-Refund,transient,1,2.0,-50.0,1268,202,2,3,PendingCXL,3,6.0,500.0,0.0,NA,A_019,C_101
CUST_1571,Joseph Taylor,uwilliams@example.com,brazil,female,50.0,2023-08-17,2023-08-18,2023-08-19,3.0,children,bb,F,groups,No deposit,Contract,2,2.0,120.0,974,80,No,2,No-Show,poor,7.0,50.0,0.0,3,A_039,Unknown
CUST_1572,Dr. Charles Fitzpatrick DVM,leejessica@example.com,brazil,Male,66.0,2023-08-17,2023-08-18,2023-08-19,1.0,children,,F,Offline TA/TO,Non Refund,Group,0,300.0,80.0,683,382,,None,No-Show,8,,200.0,0.0,0,A_017,C_104
CUST_1573,Kristin Fry,ocole@example.net,Germany,Female,77.0,2023-08-17,2023-08-18,2023-08-19,1.0,single,sc,G,ONLINE TA,non refundable,Transient,0,-3.0,100.0,571,165,Y,Multiple,no-show,9,9.0,,0.0,1,A_004,C_102
CUST_1574,Evan Hobbs,timothyavery@example.net,Spain,MALE,57.0,2023-08-18,2023-08-19,2023-08-20,5.0,Transient,SC,g,complementary,Refundable,Transient-Party,2,10.0,150.0,392,29,Y,0,No-Show,10,10.0,100.0,1.0,0,A_050,C_101
CUST_1575,Pamela Beard,wlucas@example.net,United Kingdom,female,76.0,2023-08-18,2023-08-19,2023-08-20,5.0,group,Half Board,A,direct,Non Refund,transient-party,1,300.0,5000.0,759,76,Y,4,check-out,6,1.0,200.0,0.0,2,A_023,C_103
CUST_1576,Jason Ramos,johnboyd@example.com,USA,FEMALE,54.0,2023-08-18,2023-08-19,2023-08-20,1.0,Couple,SC,D,offline ta/to,non refundable,group,1,2.0,0.0,359,122,2,Multiple,no-show,10,,100.0,0.0,1,A_044,N/A
CUST_1577,Steven Mahoney,reynoldsanthony@example.org,DEU,Other,66.0,2023-08-18,2023-08-19,2023-08-20,2.0,Couple,Bed & Breakfast,L,complementary,Refundable,Transient-Party,0,7.0,300.0,835,23,N,4,Confirmed,4,,,,0,N/A,C_101
CUST_1578,Richard Rodriguez,bushkimberly@example.net,UNK,Male,89.0,2023-08-18,2023-08-19,2023-08-20,5.0,Family,Bed & Breakfast,D,Aviation,no deposit,Contract,1,10.0,,1408,261,,3,Check-Out,5,8.0,,0.0,1,,C_102
CUST_1579,Pamela Salazar,woodphillip@example.com,UNITED KINGDOM,,79.0,2023-08-18,2023-08-19,2023-08-20,2.0,transient,HB,p,complementary,refundable,Transient,0,5.0,120.0,1438,440,2,4,check-out,,8.0,200.0,0.0,1,A_005,
CUST_1580,Keith Hall,kevin89@example.com,brazil,female,27.0,2023-08-18,2023-08-19,2023-08-20,5.0,Adults,Undefined,L,,Non-Refund,contract,0,1.0,5000.0,1443,292,0,0,no-show,4,7.0,0.0,0.0,1,A_022,C_103
CUST_1581,Melissa Howard,melissa78@example.com,brazil,M,60.0,2023-08-19,2023-08-20,2023-08-21,0.0,group,Full Board,e,Direct,Non Refund,transient-party,3,0.0,250.0,1310,330,no,1,check-out,5,2.0,200.0,1.0,0,A_007,
CUST_1582,John Shaw,stodd@example.net,France,Non-Binary,35.0,2023-08-19,2023-08-20,2023-08-21,3.0,transient,BB,f,Complementary,non refundable,transient,0,0.0,300.0,578,302,Yes,2,canceled,7,5.0,0.0,,2,,C_103
CUST_1583,Michelle Brooks,taylordavis@example.com,Canada,Female,78.0,2023-08-19,2023-08-20,2023-08-21,4.0,family,Full Board,f,Direct,non refundable,Contract,999,5.0,300.0,1420,424,N,2,canceled,fair,7.0,,0.0,0,A_049,C_101
CUST_1584,Katherine Taylor,amanda91@example.com,Portugal,Non-Binary,43.0,2023-08-19,2023-08-20,2023-08-21,5.0,group,SC,E,ONLINE,no deposit,Transient-Party,3,2.0,100.0,1378,344,no,1,Pending,8,6.0,200.0,0.0,3,A_015,C_101
CUST_1585,Amanda Duran,sarah49@example.net,Japan,F,37.0,2023-08-19,2023-08-20,2023-08-21,1.0,group,sc,A,Corporate,refundable,transient,5,5.0,,389,199,,0,check-out,8,10.0,0.0,0.0,3,A_040,C_105
CUST_1586,Debra Gutierrez,lawrencebullock@example.org,Portugal,,42.0,2023-08-19,2023-08-20,2023-08-21,0.0,Couple,sc,f,ONLINE TA,No deposit,transient-party,0,14.0,150.0,165,143,0,None,No-Show,2,,,0.0,0,A_017,C_101
CUST_1587,Virginia Todd,michaeltorres@example.com,united states,,18.0,2023-08-20,2023-08-21,2023-08-22,0.0,adults,Undefined,G,offline ta/to,No Deposit,Contract,0,7.0,120.0,626,201,2,4,confirmed,4,8.0,,0.0,1,A_010,C_101
CUST_1588,Timothy Duke,mramirez@example.com,Portuagal,F,19.0,2023-08-20,2023-08-21,2023-08-22,0.0,Family,SC,h,corporate,Refundable,Transient,1,4.0,5000.0,220,410,,1,No-Show,1,5.0,100.0,0.0,0,A_032,Unknown
CUST_1589,Katherine Nguyen,kaylazamora@example.org,,Non-Binary,82.0,2023-08-20,2023-08-21,2023-08-22,1.0,Group,hb,E,Corporate,refundable,contract,0,0.0,150.0,878,311,Y,Multiple,no-show,8,5.0,500.0,0.0,1,,C_104
CUST_1590,David Sullivan,james58@example.net,Italy,Female,65.0,2023-08-20,2023-08-21,2023-08-22,4.0,Transient,hb,d,direct,Non Refund,Transient-Party,1,-3.0,120.0,632,487,1,2,Check-Out,7,9.0,,0.0,0,A_037,C_103
CUST_1591,Nicolas James,james79@example.net,Italy,,80.0,2023-08-20,2023-08-21,2023-08-22,0.0,children,Full Board,L,,No Deposit,transient,3,0.0,5000.0,281,327,0,None,no-show,2,,,0.0,2,A_006,C_105
CUST_1592,Logan Newton,davidsharp@example.com,Brazil,Other,69.0,2023-08-20,2023-08-21,2023-08-22,4.0,Group,BB,F,Direct,Refundable,group,0,2.0,,765,84,0,Multiple,Canceled,7,10.0,50.0,0.0,2,A_001,C_105
CUST_1593,Kelly Liu,jamietyler@example.com,UNK,F,71.0,2023-08-20,2023-08-21,2023-08-22,0.0,Family,Undefined,H,offline ta/to,refundable,Transient,0,4.0,150.0,482,135,Y,1,PendingCXL,2,,100.0,0.0,0,A_046,C_102
CUST_1594,Joseph Hayes,paigepacheco@example.com,Argentina,F,68.0,2023-08-21,2023-08-22,2023-08-23,1.0,Children,,L,Corporate,Refundable,contract,0,14.0,0.0,952,476,no,,Check-Out,fair,,1000.0,1.0,2,A_041,Unknown
CUST_1595,Andrew Forbes,peterlove@example.net,Portugal,female,65.0,2023-08-21,2023-08-22,2023-08-23,1.0,group,SC,C,Corporate,Non Refund,Contract,1,1.0,300.0,647,113,N,0,confirmed,,9.0,50.0,0.0,0,A_005,
CUST_1596,Jennifer Moss,jmedina@example.com,Spain,female,67.0,2023-08-21,2023-08-22,2023-08-23,0.0,single,FB,d,direct,No deposit,group,1,7.0,-50.0,130,152,NA,4,No-Show,1,7.0,100.0,0.0,0,A_040,Unknown
CUST_1597,Kelli Mccoy,kingtammy@example.net,Italy,male,80.0,2023-08-21,2023-08-22,2023-08-23,3.0,Children,Undefined,,,No deposit,group,2,5.0,300.0,1442,396,,,confirmed,poor,3.0,,0.0,0,A_044,C_101
CUST_1598,Eddie Sanders,msmith@example.com,DEU,Non-Binary,57.0,2023-08-21,2023-08-22,2023-08-23,0.0,Adults,,D,Offline TA/TO,refundable,Transient-Party,1,300.0,100.0,800,447,0,1,no-show,good,,,0.0,2,A_011,C_101
CUST_1599,Ronald Murray,jgibson@example.net,United Kingdom,MALE,27.0,2023-08-21,2023-08-22,2023-08-23,4.0,Couple,BB,g,Direct,Refundable,transient,3,3.0,0.0,240,118,N,,canceled,1,,,,3,A_028,C_104
CUST_1600,Lisa Brown,william63@example.com,brazil,male,70.0,2023-08-21,2023-08-22,2023-08-23,3.0,Group,Half Board,p,Offline TA/TO,Refundable,contract,1,5.0,250.0,434,183,yes,4,check-out,poor,10.0,,0.0,0,,C_101
CUST_1601,Charles Gallegos,jarviscourtney@example.com,france,Male,22.0,2023-08-22,2023-08-23,2023-08-24,3.0,children,Half Board,c,corporate,No deposit,Group,0,7.0,200.0,538,128,0,3,PendingCXL,3,1.0,100.0,0.0,0,A_001,C_101
CUST_1602,Miranda Wilson,alvarezpaul@example.org,brazil,,33.0,2023-08-22,2023-08-23,2023-08-24,0.0,adults,hb,H,corporate,Refundable,transient-party,0,2.0,,989,270,Y,4,No-Show,6,4.0,50.0,0.0,3,,C_104
CUST_1603,Todd Horton,herbertward@example.org,France,,67.0,2023-08-22,2023-08-23,2023-08-24,0.0,Couple,,g,offline ta/to,No Deposit,group,4,300.0,80.0,1304,207,,1,no-show,excellent,,100.0,0.0,NA,A_039,C_102
CUST_1604,Jason Hayes,boonejoshua@example.net,Canada,female,38.0,2023-08-22,2023-08-23,2023-08-24,2.0,single,bb,F,online ta,Non-Refund,contract,3,300.0,200.0,520,304,1,1,no-show,6,4.0,0.0,0.0,0,A_004,C_101
CUST_1605,Kevin Marquez,david16@example.org,,FEMALE,42.0,2023-08-22,2023-08-23,2023-08-24,3.0,adults,fb,l,Online TA,No Deposit,Contract,999,0.0,250.0,959,168,1,1,Check-Out,4,,50.0,0.0,3,,C_103
CUST_1606,Jesse Wright,vanceashley@example.org,Argentina,FEMALE,73.0,2023-08-22,2023-08-23,2023-08-24,3.0,single,FB,l,,Non-Refund,Transient-Party,0,1.0,150.0,917,90,2,None,confirmed,fair,7.0,200.0,0.0,1,A_040,C_104
CUST_1607,Terry Hogan,morganclaudia@example.com,Spain,Non-Binary,,2023-08-22,2023-08-23,2023-08-24,1.0,group,fb,g,ONLINE,Refundable,transient,0,-3.0,120.0,859,57,1,Multiple,canceled,3,,2000.0,0.0,3,,C_104
CUST_1608,Caleb Wilson,russell33@example.net,Portugal,Non-Binary,62.0,2023-08-23,2023-08-24,2023-08-25,1.0,Children,,c,ONLINE TA,refundable,contract,0,3.0,-50.0,1224,95,NA,,No-Show,1,,,0.0,1,A_001,C_105
CUST_1609,Heidi Mills,sarah53@example.org,DEU,Female,83.0,2023-08-23,2023-08-24,2023-08-25,4.0,group,hb,G,Direct,Refundable,Transient,5,10.0,5000.0,1456,419,1,0,no-show,excellent,2.0,500.0,,0,A_028,Unknown
CUST_1610,Raven Hunt,spencerlevi@example.org,spain,,80.0,2023-08-23,2023-08-24,2023-08-25,2.0,Adults,sc,L,ONLINE,refundable,Group,5,2.0,5000.0,1295,52,N,,check-out,,7.0,100.0,0.0,1,A_044,C_105
CUST_1611,James James,lindabryan@example.org,Australia,Non-Binary,65.0,2023-08-23,2023-08-24,2023-08-25,4.0,Group,FB,p,direct,Non-Refund,group,0,300.0,,966,351,,None,PendingCXL,good,10.0,,1.0,0,A_004,Unknown
CUST_1612,Thomas Cunningham,bestchristopher@example.net,Japan,Non-Binary,25.0,2023-08-23,2023-08-24,2023-08-25,5.0,Adults,Bed & Breakfast,C,Corporate,non refundable,transient-party,5,2.0,100.0,826,182,yes,1,check-out,,8.0,100.0,0.0,2,A_041,C_102
CUST_1613,Chris Melton,lisa11@example.org,Germany,,67.0,2023-08-23,2023-08-24,2023-08-25,3.0,adults,,a,Direct,refundable,transient-party,5,1.0,0.0,1142,199,Yes,2,Canceled,N/A,7.0,,0.0,NA,A_028,C_102
CUST_1614,Michael Barnes,dwalker@example.net,,FEMALE,72.0,2023-08-23,2023-08-24,2023-08-25,5.0,single,bb,D,offline ta/to,No deposit,Transient-Party,0,300.0,0.0,285,16,2,,No-Show,1,4.0,,0.0,NA,Unknown,C_101
CUST_1615,Patricia Griffin,patricialowery@example.com,Spain,Other,49.0,2023-08-24,2023-08-25,2023-08-26,4.0,Group,HB,F,ONLINE TA,refundable,group,5,4.0,50.0,1434,421,Yes,2,canceled,N/A,4.0,100.0,0.0,0,A_034,C_101
CUST_1616,Bruce Anderson,smithemily@example.com,Canada,female,49.0,2023-08-24,2023-08-25,2023-08-26,0.0,group,Undefined,P,offline ta/to,Refundable,contract,0,7.0,120.0,821,120,Y,1,PendingCXL,,8.0,50.0,0.0,2,A_005,C_105
CUST_1617,Marcus King,ogriffin@example.org,UNK,Female,79.0,2023-08-24,2023-08-25,2023-08-26,3.0,single,fb,a,ONLINE,Non-Refund,transient,0,10.0,150.0,59,258,Yes,,Check-Out,excellent,10.0,1000.0,0.0,3,A_001,C_103
CUST_1618,Scott Stephens,ortizsean@example.org,France,F,22.0,2023-08-24,2023-08-25,2023-08-26,1.0,adults,Undefined,c,Online TA,no deposit,transient,4,7.0,-50.0,1135,231,yes,2,PendingCXL,N/A,8.0,50.0,0.0,3,A_019,C_101
CUST_1619,Sonya Young,wjefferson@example.com,Portugal,FEMALE,64.0,2023-08-24,2023-08-25,2023-08-26,5.0,Adults,SC,A,complementary,Non-Refund,Transient,0,0.0,5000.0,705,32,Yes,,confirmed,good,7.0,,0.0,1,A_020,C_103
CUST_1620,John Ortiz,weaverjoseph@example.net,Australia,Female,21.0,2023-08-24,2023-08-25,2023-08-26,0.0,family,Full Board,p,direct,refundable,Transient-Party,0,5.0,50.0,753,2,Yes,1,canceled,5,9.0,200.0,0.0,3,A_001,C_103
CUST_1621,Lindsay Sanchez,hkim@example.com,spain,Female,36.0,2023-08-24,2023-08-25,2023-08-26,1.0,Adults,,h,offline ta/to,Refundable,Transient,4,3.0,5000.0,1066,266,0,1,No-Show,,6.0,50.0,0.0,3,A_006,C_104
CUST_1622,Manuel Grant,andrew89@example.com,france,MALE,51.0,2023-08-25,2023-08-26,2023-08-27,1.0,family,fb,L,ONLINE,No deposit,Transient-Party,2,0.0,150.0,231,279,no,1,Pending,7,,100.0,0.0,0,A_028,C_104
CUST_1623,Anthony Hernandez,xobrien@example.org,Australia,M,76.0,2023-08-25,2023-08-26,2023-08-27,5.0,Single,Undefined,d,,Refundable,transient,0,0.0,100.0,987,23,Y,4,Pending,5,,200.0,0.0,0,A_041,Unknown
CUST_1624,Amanda Nash,burkeholly@example.com,UNK,male,36.0,2023-08-25,2023-08-26,2023-08-27,5.0,group,,a,Direct,no deposit,Contract,0,3.0,150.0,666,107,No,2,no-show,4,10.0,,0.0,NA,A_028,Unknown
CUST_1625,Sara Evans,kristinclark@example.com,Canada,Female,50.0,2023-08-25,2023-08-26,2023-08-27,1.0,Family,Bed & Breakfast,P,Direct,refundable,transient,999,1.0,300.0,1276,169,NA,1,check-out,8,,200.0,0.0,0,A_001,C_101
CUST_1626,Amber Butler,richard34@example.org,DEU,Female,49.0,2023-08-25,2023-08-26,2023-08-27,1.0,Family,FB,l,,Refundable,transient,0,300.0,0.0,1396,444,No,0,Check-Out,2,8.0,200.0,0.0,1,A_047,C_102
CUST_1627,Megan Carr,eburke@example.org,Germany,M,38.0,2023-08-25,2023-08-26,2023-08-27,4.0,couple,bb,c,Online TA,Non-Refund,transient-party,999,3.0,,145,158,yes,,confirmed,poor,1.0,200.0,0.0,0,A_025,C_103
CUST_1628,Linda Cobb,debbiebrown@example.net,DEU,male,19.0,2023-08-25,2023-08-26,2023-08-27,5.0,Adults,BB,,ONLINE TA,non refundable,transient,0,4.0,50.0,793,214,Y,,Pending,,7.0,,0.0,1,A_007,C_105
CUST_1629,Jordan Riley,pricemichael@example.com,DEU,Female,32.0,2023-08-26,2023-08-27,2023-08-28,5.0,Single,HB,G,,no deposit,contract,1,14.0,5000.0,1116,318,1,2,Pending,5,,50.0,0.0,3,A_007,C_105
CUST_1630,Brandon Evans,henryjennifer@example.com,Japan,M,29.0,2023-08-26,2023-08-27,2023-08-28,4.0,Children,BB,g,Online TA,No deposit,Group,0,10.0,,660,148,N,0,No-Show,8,6.0,,0.0,0,A_031,C_101
CUST_1631,Jamie Jones,kimmichael@example.com,Australia,FEMALE,67.0,2023-08-26,2023-08-27,2023-08-28,1.0,Group,bb,D,Direct,Non-Refund,Transient,4,10.0,50.0,1310,195,Y,3,Pending,poor,9.0,50.0,0.0,1,,C_101
CUST_1632,Joshua Carter,rhonda47@example.org,united states,M,68.0,2023-08-26,2023-08-27,2023-08-28,3.0,family,sc,L,Corporate,Non-Refund,group,5,10.0,0.0,850,218,,None,Canceled,N/A,4.0,0.0,0.0,2,A_030,
CUST_1633,Michael Hill,jeffreyrichards@example.net,Italy,F,28.0,2023-08-26,2023-08-27,2023-08-28,3.0,Group,,P,Direct,Refundable,contract,2,0.0,150.0,1107,0,0,Multiple,Check-Out,excellent,8.0,200.0,0.0,3,A_044,C_101
CUST_1634,Joseph Dominguez,meghanwerner@example.com,USA,Non-Binary,84.0,2023-08-26,2023-08-27,2023-08-28,2.0,adults,bb,e,ONLINE,No deposit,transient-party,0,300.0,50.0,1092,463,,0,Confirmed,8,9.0,100.0,0.0,3,A_010,C_103
CUST_1635,Brian Blair,hodgeschristopher@example.org,Australia,Male,42.0,2023-08-27,2023-08-28,2023-08-29,2.0,Adults,,F,,refundable,Transient,0,10.0,0.0,211,153,yes,,confirmed,4,10.0,100.0,0.0,2,A_001,C_103
CUST_1636,Victoria Webb,gilbertangela@example.com,Brazil,male,72.0,2023-08-27,2023-08-28,2023-08-29,5.0,Adults,,D,Online TA,Non-Refund,Transient,0,0.0,,613,300,No,2,check-out,3,2.0,,0.0,0,A_039,C_101
CUST_1637,Taylor Andersen,foxjonathan@example.org,Brazil,MALE,39.0,2023-08-27,2023-08-28,2023-08-29,0.0,adults,,F,Offline TA/TO,No Deposit,Contract,999,,250.0,608,410,Yes,,Canceled,4,5.0,200.0,,1,A_018,C_105
