Customer_ID,Customer_Name,Email,Country,Gender,Age,Booking_Date,Check_In,Check_Out,Num_Guests,Guest_Type,Meal_Type,Room_Type,Market_Segment,Deposit_Type,Customer_Type,Previous_Cancellations,Total_Nights,ADR,Total_Revenue,Lead_Time,Parking_Space,Special_Requests,Booking_Status,Rating,Review_Score,Loyalty_Points,Is_Repeated_Guest,Previous_Bookings_Not_Canceled,Agent_ID,Company_ID
CUST_1563,Kristen Ramirez,brenda04@example.org,Germany,Female,66.0,2023-08-16,2023-08-17,2023-08-18,5.0,Transient,Bed & Breakfast,d,Online Ta,Non Refund,Contract,4,7.0,100.0,1409,206,1.0,0.0,Pending,1,9.0,0.0,0,0.0,A_029,C_101
CUST_1564,Stephanie Sandoval,samantha73@example.org,United Kingdom,Other,72.0,2023-08-16,2023-08-17,2023-08-18,0.0,Adults,Bed & Breakfast,P,Online Ta,No Deposit,Contract,4,1.0,250.0,733,260,0.0,4.0,Pending,good,3.0,50.0,0,0.0,A_039,C_101
CUST_1565,James Yu,nmendoza@example.org,Brazil,Female,28.0,2023-08-16,2023-08-17,2023-08-18,5.0,Group,Fb,l,Online Ta,Non Refund,Transient,0,0.0,100.0,1360,163,1.0,0.0,Canceled,2,10.0,500.0,0,3.0,A_004,C_101
CUST_1567,Christian Waller,thomasdavid@example.net,Germany,Other,86.0,2023-08-17,2023-08-18,2023-08-19,4.0,Group,Fb,g,Complementary,No Deposit,Transient,10,14.0,120.0,1277,109,,0.0,Confirmed,2,8.0,0.0,0,1.0,Unknown,C_102
CUST_1568,Gary Daniels,michellejones@example.net,Canada,Female,37.0,2023-08-17,2023-08-18,2023-08-19,1.0,Transient,Undefined,g,Aviation,Non Refundable,Group,0,10.0,80.0,914,257,0.0,,Check-Out,1,6.9082020640956,500.0,0,,A_047,C_104
CUST_1571,Joseph Taylor,uwilliams@example.com,Brazil,Female,50.0,2023-08-17,2023-08-18,2023-08-19,3.0,Children,Bb,F,Groups,No Deposit,Contract,2,2.0,120.0,974,80,0.0,2.0,No-Show,poor,7.0,50.0,0,3.0,A_039,Unknown
CUST_1572,Dr. Charles Fitzpatrick DVM,leejessica@example.com,Brazil,Male,66.0,2023-08-17,2023-08-18,2023-08-19,1.0,Children,Bed & Breakfast,F,Offline Ta/To,Non Refund,Group,0,23.5,80.0,683,382,,0.0,No-Show,8,6.9082020640956,200.0,0,0.0,A_017,C_104
CUST_1574,Evan Hobbs,timothyavery@example.net,Spain,Male,57.0,2023-08-18,2023-08-19,2023-08-20,5.0,Transient,Sc,g,Complementary,Refundable,Transient-Party,2,10.0,150.0,392,29,1.0,0.0,No-Show,10,10.0,100.0,1,0.0,A_050,C_101
CUST_1575,Pamela Beard,wlucas@example.net,United Kingdom,Female,76.0,2023-08-18,2023-08-19,2023-08-20,5.0,Group,Half Board,A,Direct,Non Refund,Transient-Party,1,23.5,505.0,759,76,1.0,4.0,Check-Out,6,1.5,200.0,0,2.0,A_023,C_103
CUST_1576,Jason Ramos,johnboyd@example.com,Usa,Female,54.0,2023-08-18,2023-08-19,2023-08-20,1.0,Couple,Sc,D,Offline Ta/To,Non Refundable,Group,1,2.0,0.0,359,122,2.0,,No-Show,10,6.9082020640956,100.0,0,1.0,A_044,
CUST_1577,Steven Mahoney,reynoldsanthony@example.org,Germany,Other,66.0,2023-08-18,2023-08-19,2023-08-20,2.0,Couple,Bed & Breakfast,L,Complementary,Refundable,Transient-Party,0,7.0,300.0,835,23,0.0,4.0,Confirmed,4,6.9082020640956,0.0,,0.0,Unknown,C_101
CUST_1578,Richard Rodriguez,bushkimberly@example.net,Unknown,Male,89.0,2023-08-18,2023-08-19,2023-08-20,5.0,Family,Bed & Breakfast,D,Aviation,No Deposit,Contract,1,10.0,120.0,1408,261,,3.0,Check-Out,5,8.0,0.0,0,1.0,Unknown,C_102
CUST_1579,Pamela Salazar,woodphillip@example.com,United Kingdom,Female,79.0,2023-08-18,2023-08-19,2023-08-20,2.0,Transient,Hb,p,Complementary,Refundable,Transient,0,5.0,120.0,1438,440,2.0,4.0,Check-Out,,8.0,200.0,0,1.0,A_005,
CUST_1580,Keith Hall,kevin89@example.com,Brazil,Female,27.0,2023-08-18,2023-08-19,2023-08-20,5.0,Adults,Undefined,L,Online Ta,Non-Refund,Contract,0,1.0,505.0,1443,292,0.0,0.0,No-Show,4,7.0,0.0,0,1.0,A_022,C_103
CUST_1581,Melissa Howard,melissa78@example.com,Brazil,Male,60.0,2023-08-19,2023-08-20,2023-08-21,0.0,Group,Full Board,e,Direct,Non Refund,Transient-Party,3,0.0,250.0,1310,330,,1.0,Check-Out,5,2.0,200.0,1,0.0,A_007,
CUST_1582,John Shaw,stodd@example.net,France,Non-Binary,35.0,2023-08-19,2023-08-20,2023-08-21,3.0,Transient,Bb,f,Complementary,Non Refundable,Transient,0,0.0,300.0,578,302,1.0,2.0,Canceled,7,5.0,0.0,,2.0,Unknown,C_103
CUST_1583,Michelle Brooks,taylordavis@example.com,Canada,Female,78.0,2023-08-19,2023-08-20,2023-08-21,4.0,Family,Full Board,f,Direct,Non Refundable,Contract,10,5.0,300.0,1420,424,0.0,2.0,Canceled,fair,7.0,0.0,0,0.0,A_049,C_101
CUST_1584,Katherine Taylor,amanda91@example.com,Portugal,Non-Binary,43.0,2023-08-19,2023-08-20,2023-08-21,5.0,Group,Sc,E,Online,No Deposit,Transient-Party,3,2.0,100.0,1378,344,,1.0,Pending,8,6.0,200.0,0,3.0,A_015,C_101
CUST_1585,Amanda Duran,sarah49@example.net,Japan,Female,37.0,2023-08-19,2023-08-20,2023-08-21,1.0,Group,Sc,A,Corporate,Refundable,Transient,5,5.0,120.0,389,199,,0.0,Check-Out,8,10.0,0.0,0,3.0,A_040,C_105
CUST_1586,Debra Gutierrez,lawrencebullock@example.org,Portugal,Female,42.0,2023-08-19,2023-08-20,2023-08-21,0.0,Couple,Sc,f,Online Ta,No Deposit,Transient-Party,0,14.0,150.0,165,143,0.0,0.0,No-Show,2,6.9082020640956,0.0,0,0.0,A_017,C_101
CUST_1587,Virginia Todd,michaeltorres@example.com,USA,Female,18.0,2023-08-20,2023-08-21,2023-08-22,0.0,Adults,Undefined,G,Offline Ta/To,No Deposit,Contract,0,7.0,120.0,626,201,2.0,4.0,Confirmed,4,8.0,0.0,0,1.0,A_010,C_101
CUST_1588,Timothy Duke,mramirez@example.com,Portugal,Female,19.0,2023-08-20,2023-08-21,2023-08-22,0.0,Family,Sc,h,Corporate,Refundable,Transient,1,4.0,505.0,220,410,,1.0,No-Show,1,5.0,100.0,0,0.0,A_032,Unknown
CUST_1589,Katherine Nguyen,kaylazamora@example.org,United Kingdom,Non-Binary,82.0,2023-08-20,2023-08-21,2023-08-22,1.0,Group,Hb,E,Corporate,Refundable,Contract,0,0.0,150.0,878,311,1.0,,No-Show,8,5.0,500.0,0,1.0,Unknown,C_104
CUST_1591,Nicolas James,james79@example.net,Italy,Female,80.0,2023-08-20,2023-08-21,2023-08-22,0.0,Children,Full Board,L,Online Ta,No Deposit,Transient,3,0.0,505.0,281,327,0.0,0.0,No-Show,2,6.9082020640956,0.0,0,2.0,A_006,C_105
CUST_1592,Logan Newton,davidsharp@example.com,Brazil,Other,69.0,2023-08-20,2023-08-21,2023-08-22,4.0,Group,Bb,F,Direct,Refundable,Group,0,2.0,120.0,765,84,0.0,,Canceled,7,10.0,50.0,0,2.0,A_001,C_105
CUST_1593,Kelly Liu,jamietyler@example.com,Unknown,Female,71.0,2023-08-20,2023-08-21,2023-08-22,0.0,Family,Undefined,H,Offline Ta/To,Refundable,Transient,0,4.0,150.0,482,135,1.0,1.0,Pendingcxl,2,6.9082020640956,100.0,0,0.0,A_046,C_102
CUST_1594,Joseph Hayes,paigepacheco@example.com,Argentina,Female,68.0,2023-08-21,2023-08-22,2023-08-23,1.0,Children,Bed & Breakfast,L,Corporate,Refundable,Contract,0,14.0,0.0,952,476,,0.0,Check-Out,fair,6.9082020640956,500.0,1,2.0,A_041,Unknown
CUST_1595,Andrew Forbes,peterlove@example.net,Portugal,Female,65.0,2023-08-21,2023-08-22,2023-08-23,1.0,Group,Sc,C,Corporate,Non Refund,Contract,1,1.0,300.0,647,113,0.0,0.0,Confirmed,,9.0,50.0,0,0.0,A_005,
CUST_1597,Kelli Mccoy,kingtammy@example.net,Italy,Male,80.0,2023-08-21,2023-08-22,2023-08-23,3.0,Children,Undefined,c,Online Ta,No Deposit,Group,2,5.0,300.0,1442,396,,0.0,Confirmed,poor,3.0,0.0,0,0.0,A_044,C_101
CUST_1598,Eddie Sanders,msmith@example.com,Germany,Non-Binary,57.0,2023-08-21,2023-08-22,2023-08-23,0.0,Adults,Bed & Breakfast,D,Offline Ta/To,Refundable,Transient-Party,1,23.5,100.0,800,447,0.0,1.0,No-Show,good,6.9082020640956,0.0,0,2.0,A_011,C_101
CUST_1599,Ronald Murray,jgibson@example.net,United Kingdom,Male,27.0,2023-08-21,2023-08-22,2023-08-23,4.0,Couple,Bb,g,Direct,Refundable,Transient,3,3.0,0.0,240,118,0.0,0.0,Canceled,1,6.9082020640956,0.0,,3.0,A_028,C_104
CUST_1600,Lisa Brown,william63@example.com,Brazil,Male,70.0,2023-08-21,2023-08-22,2023-08-23,3.0,Group,Half Board,p,Offline Ta/To,Refundable,Contract,1,5.0,250.0,434,183,,4.0,Check-Out,poor,10.0,0.0,0,0.0,Unknown,C_101
CUST_1601,Charles Gallegos,jarviscourtney@example.com,France,Male,22.0,2023-08-22,2023-08-23,2023-08-24,3.0,Children,Half Board,c,Corporate,No Deposit,Group,0,7.0,200.0,538,128,0.0,3.0,Pendingcxl,3,1.5,100.0,0,0.0,A_001,C_101
CUST_1602,Miranda Wilson,alvarezpaul@example.org,Brazil,Female,33.0,2023-08-22,2023-08-23,2023-08-24,0.0,Adults,Hb,H,Corporate,Refundable,Transient-Party,0,2.0,120.0,989,270,1.0,4.0,No-Show,6,4.0,50.0,0,3.0,Unknown,C_104
CUST_1603,Todd Horton,herbertward@example.org,France,Female,67.0,2023-08-22,2023-08-23,2023-08-24,0.0,Couple,Bed & Breakfast,g,Offline Ta/To,No Deposit,Group,4,23.5,80.0,1304,207,,1.0,No-Show,excellent,6.9082020640956,100.0,0,,A_039,C_102
CUST_1604,Jason Hayes,boonejoshua@example.net,Canada,Female,38.0,2023-08-22,2023-08-23,2023-08-24,2.0,Single,Bb,F,Online Ta,Non-Refund,Contract,3,23.5,200.0,520,304,1.0,1.0,No-Show,6,4.0,0.0,0,0.0,A_004,C_101
CUST_1605,Kevin Marquez,david16@example.org,United Kingdom,Female,42.0,2023-08-22,2023-08-23,2023-08-24,3.0,Adults,Fb,l,Online Ta,No Deposit,Contract,10,0.0,250.0,959,168,1.0,1.0,Check-Out,4,6.9082020640956,50.0,0,3.0,Unknown,C_103
CUST_1606,Jesse Wright,vanceashley@example.org,Argentina,Female,73.0,2023-08-22,2023-08-23,2023-08-24,3.0,Single,Fb,l,Online Ta,Non-Refund,Transient-Party,0,1.0,150.0,917,90,2.0,0.0,Confirmed,fair,7.0,200.0,0,1.0,A_040,C_104
CUST_1609,Heidi Mills,sarah53@example.org,Germany,Female,83.0,2023-08-23,2023-08-24,2023-08-25,4.0,Group,Hb,G,Direct,Refundable,Transient,5,10.0,505.0,1456,419,1.0,0.0,No-Show,excellent,2.0,500.0,,0.0,A_028,Unknown
CUST_1610,Raven Hunt,spencerlevi@example.org,Spain,Female,80.0,2023-08-23,2023-08-24,2023-08-25,2.0,Adults,Sc,L,Online,Refundable,Group,5,2.0,505.0,1295,52,0.0,0.0,Check-Out,,7.0,100.0,0,1.0,A_044,C_105
CUST_1611,James James,lindabryan@example.org,Australia,Non-Binary,65.0,2023-08-23,2023-08-24,2023-08-25,4.0,Group,Fb,p,Direct,Non-Refund,Group,0,23.5,120.0,966,351,,0.0,Pendingcxl,good,10.0,0.0,1,0.0,A_004,Unknown
CUST_1612,Thomas Cunningham,bestchristopher@example.net,Japan,Non-Binary,25.0,2023-08-23,2023-08-24,2023-08-25,5.0,Adults,Bed & Breakfast,C,Corporate,Non Refundable,Transient-Party,5,2.0,100.0,826,182,,1.0,Check-Out,,8.0,100.0,0,2.0,A_041,C_102
CUST_1613,Chris Melton,lisa11@example.org,Germany,Female,67.0,2023-08-23,2023-08-24,2023-08-25,3.0,Adults,Bed & Breakfast,a,Direct,Refundable,Transient-Party,5,1.0,0.0,1142,199,1.0,2.0,Canceled,,7.0,0.0,0,,A_028,C_102
CUST_1614,Michael Barnes,dwalker@example.net,United Kingdom,Female,72.0,2023-08-23,2023-08-24,2023-08-25,5.0,Single,Bb,D,Offline Ta/To,No Deposit,Transient-Party,0,23.5,0.0,285,16,2.0,0.0,No-Show,1,4.0,0.0,0,,Unknown,C_101
CUST_1615,Patricia Griffin,patricialowery@example.com,Spain,Other,49.0,2023-08-24,2023-08-25,2023-08-26,4.0,Group,Hb,F,Online Ta,Refundable,Group,5,4.0,50.0,1434,421,1.0,2.0,Canceled,,4.0,100.0,0,0.0,A_034,C_101
CUST_1616,Bruce Anderson,smithemily@example.com,Canada,Female,49.0,2023-08-24,2023-08-25,2023-08-26,0.0,Group,Undefined,P,Offline Ta/To,Refundable,Contract,0,7.0,120.0,821,120,1.0,1.0,Pendingcxl,,8.0,50.0,0,2.0,A_005,C_105
CUST_1617,Marcus King,ogriffin@example.org,Unknown,Female,79.0,2023-08-24,2023-08-25,2023-08-26,3.0,Single,Fb,a,Online,Non-Refund,Transient,0,10.0,150.0,59,258,1.0,0.0,Check-Out,excellent,10.0,500.0,0,3.0,A_001,C_103
CUST_1620,John Ortiz,weaverjoseph@example.net,Australia,Female,21.0,2023-08-24,2023-08-25,2023-08-26,0.0,Family,Full Board,p,Direct,Refundable,Transient-Party,0,5.0,50.0,753,2,1.0,1.0,Canceled,5,9.0,200.0,0,3.0,A_001,C_103
CUST_1621,Lindsay Sanchez,hkim@example.com,Spain,Female,36.0,2023-08-24,2023-08-25,2023-08-26,1.0,Adults,Bed & Breakfast,h,Offline Ta/To,Refundable,Transient,4,3.0,505.0,1066,266,0.0,1.0,No-Show,,6.0,50.0,0,3.0,A_006,C_104
CUST_1622,Manuel Grant,andrew89@example.com,France,Male,51.0,2023-08-25,2023-08-26,2023-08-27,1.0,Family,Fb,L,Online,No Deposit,Transient-Party,2,0.0,150.0,231,279,,1.0,Pending,7,6.9082020640956,100.0,0,0.0,A_028,C_104
CUST_1623,Anthony Hernandez,xobrien@example.org,Australia,Male,76.0,2023-08-25,2023-08-26,2023-08-27,5.0,Single,Undefined,d,Online Ta,Refundable,Transient,0,0.0,100.0,987,23,1.0,4.0,Pending,5,6.9082020640956,200.0,0,0.0,A_041,Unknown
CUST_1624,Amanda Nash,burkeholly@example.com,Unknown,Male,36.0,2023-08-25,2023-08-26,2023-08-27,5.0,Group,Bed & Breakfast,a,Direct,No Deposit,Contract,0,3.0,150.0,666,107,0.0,2.0,No-Show,4,10.0,0.0,0,,A_028,Unknown
CUST_1625,Sara Evans,kristinclark@example.com,Canada,Female,50.0,2023-08-25,2023-08-26,2023-08-27,1.0,Family,Bed & Breakfast,P,Direct,Refundable,Transient,10,1.0,300.0,1276,169,,1.0,Check-Out,8,6.9082020640956,200.0,0,0.0,A_001,C_101
CUST_1626,Amber Butler,richard34@example.org,Germany,Female,49.0,2023-08-25,2023-08-26,2023-08-27,1.0,Family,Fb,l,Online Ta,Refundable,Transient,0,23.5,0.0,1396,444,0.0,0.0,Check-Out,2,8.0,200.0,0,1.0,A_047,C_102
CUST_1627,Megan Carr,eburke@example.org,Germany,Male,38.0,2023-08-25,2023-08-26,2023-08-27,4.0,Couple,Bb,c,Online Ta,Non-Refund,Transient-Party,10,3.0,120.0,145,158,,0.0,Confirmed,poor,1.5,200.0,0,0.0,A_025,C_103
CUST_1628,Linda Cobb,debbiebrown@example.net,Germany,Male,19.0,2023-08-25,2023-08-26,2023-08-27,5.0,Adults,Bb,c,Online Ta,Non Refundable,Transient,0,4.0,50.0,793,214,1.0,0.0,Pending,,7.0,0.0,0,1.0,A_007,C_105
CUST_1629,Jordan Riley,pricemichael@example.com,Germany,Female,32.0,2023-08-26,2023-08-27,2023-08-28,5.0,Single,Hb,G,Online Ta,No Deposit,Contract,1,14.0,505.0,1116,318,1.0,2.0,Pending,5,6.9082020640956,50.0,0,3.0,A_007,C_105
CUST_1630,Brandon Evans,henryjennifer@example.com,Japan,Male,29.0,2023-08-26,2023-08-27,2023-08-28,4.0,Children,Bb,g,Online Ta,No Deposit,Group,0,10.0,120.0,660,148,0.0,0.0,No-Show,8,6.0,0.0,0,0.0,A_031,C_101
CUST_1631,Jamie Jones,kimmichael@example.com,Australia,Female,67.0,2023-08-26,2023-08-27,2023-08-28,1.0,Group,Bb,D,Direct,Non-Refund,Transient,4,10.0,50.0,1310,195,1.0,3.0,Pending,poor,9.0,50.0,0,1.0,Unknown,C_101
CUST_1632,Joshua Carter,rhonda47@example.org,USA,Male,68.0,2023-08-26,2023-08-27,2023-08-28,3.0,Family,Sc,L,Corporate,Non-Refund,Group,5,10.0,0.0,850,218,,0.0,Canceled,,4.0,0.0,0,2.0,A_030,
CUST_1633,Michael Hill,jeffreyrichards@example.net,Italy,Female,28.0,2023-08-26,2023-08-27,2023-08-28,3.0,Group,Bed & Breakfast,P,Direct,Refundable,Contract,2,0.0,150.0,1107,0,0.0,,Check-Out,excellent,8.0,200.0,0,3.0,A_044,C_101
CUST_1634,Joseph Dominguez,meghanwerner@example.com,Usa,Non-Binary,84.0,2023-08-26,2023-08-27,2023-08-28,2.0,Adults,Bb,e,Online,No Deposit,Transient-Party,0,23.5,50.0,1092,463,,0.0,Confirmed,8,9.0,100.0,0,3.0,A_010,C_103
CUST_1635,Brian Blair,hodgeschristopher@example.org,Australia,Male,42.0,2023-08-27,2023-08-28,2023-08-29,2.0,Adults,Bed & Breakfast,F,Online Ta,Refundable,Transient,0,10.0,0.0,211,153,,0.0,Confirmed,4,10.0,100.0,0,2.0,A_001,C_103
CUST_1636,Victoria Webb,gilbertangela@example.com,Brazil,Male,72.0,2023-08-27,2023-08-28,2023-08-29,5.0,Adults,Bed & Breakfast,D,Online Ta,Non-Refund,Transient,0,0.0,120.0,613,300,0.0,2.0,Check-Out,3,2.0,0.0,0,0.0,A_039,C_101
CUST_1637,Taylor Andersen,foxjonathan@example.org,Brazil,Male,39.0,2023-08-27,2023-08-28,2023-08-29,0.0,Adults,Bed & Breakfast,F,Offline Ta/To,No Deposit,Contract,10,23.5,250.0,608,410,1.0,0.0,Canceled,4,5.0,200.0,,1.0,A_018,C_105
CUST_1638,Lee Stewart,donald64@example.org,USA,Non-Binary,72.0,2023-08-27,2023-08-28,2023-08-29,4.0,Family,Hb,e,Complementary,Refundable,Contract,0,3.0,200.0,1254,30,2.0,1.0,Confirmed,1,6.9082020640956,50.0,0,3.0,A_011,C_102
CUST_1639,Whitney Gomez,robertjackson@example.org,Argentina,Male,50.0,2023-08-27,2023-08-28,2023-08-29,3.0,Family,Sc,h,Offline Ta/To,Refundable,Transient,10,0.0,300.0,1303,108,1.0,4.0,Pendingcxl,poor,10.0,200.0,0,0.0,A_001,
CUST_1640,Kristine Stone,monicaoliver@example.net,Japan,Female,56.0,2023-08-27,2023-08-28,2023-08-29,2.0,Children,Bb,A,Online Ta,Non Refundable,Transient,1,7.0,120.0,121,244,,0.0,Confirmed,,6.9082020640956,0.0,0,3.0,A_027,C_101
CUST_1641,Katherine White,keithharrison@example.com,Germany,Female,82.0,2023-08-27,2023-08-28,2023-08-29,5.0,Adults,Bed & Breakfast,D,Online Ta,No Deposit,Transient,0,4.0,120.0,1105,206,1.0,0.0,No-Show,poor,7.0,50.0,0,1.0,A_001,C_102
CUST_1642,Michelle Krause,joelmorton@example.org,Australia,Male,86.0,2023-08-28,2023-08-29,2023-08-30,2.0,Single,Bed & Breakfast,c,Aviation,Non Refund,Transient,10,4.0,250.0,169,132,0.0,2.0,No-Show,,10.0,0.0,0,2.0,A_031,C_104
CUST_1644,Sarah Marsh,maxwellangela@example.com,France,Female,57.0,2023-08-28,2023-08-29,2023-08-30,3.0,Single,Bb,E,Offline Ta/To,No Deposit,Transient,10,10.0,150.0,741,141,0.0,2.0,Confirmed,1,8.0,500.0,1,1.0,A_036,C_101
CUST_1646,Curtis Campbell,nguyengeorge@example.com,United Kingdom,Female,29.0,2023-08-28,2023-08-29,2023-08-30,0.0,Adults,Fb,a,Online,Non Refundable,Transient,3,0.0,250.0,870,220,0.0,0.0,No-Show,1,9.0,100.0,0,1.0,A_022,C_101
CUST_1647,Elizabeth Hunter,masonpatricia@example.com,Canada,Female,31.0,2023-08-28,2023-08-29,2023-08-30,3.0,Family,Bb,H,Online Ta,Non Refund,Transient,3,5.0,250.0,400,376,,4.0,Pending,2,6.9082020640956,0.0,1,1.0,A_048,
CUST_1648,Aaron Jennings,garyharrison@example.org,United Kingdom,Male,62.0,2023-08-28,2023-08-29,2023-08-30,3.0,Adults,Bed & Breakfast,c,Offline Ta/To,Refundable,Transient,0,2.0,100.0,630,467,0.0,4.0,Check-Out,,10.0,50.0,1,3.0,A_034,C_101
CUST_1649,Misty Gilbert,michelleflowers@example.net,Brazil,Female,36.0,2023-08-29,2023-08-30,2023-08-31,3.0,Group,Bb,h,Online Ta,No Deposit,Group,4,2.0,100.0,142,298,0.0,4.0,Check-Out,10,9.0,200.0,0,2.0,A_048,
CUST_1650,Casey Rivera,steven72@example.net,Spain,Non-Binary,52.0,2023-08-29,2023-08-30,2023-08-31,1.0,Adults,Half Board,C,Corporate,Non Refund,Transient-Party,5,23.5,200.0,1430,62,,3.0,Pendingcxl,9,8.0,200.0,1,2.0,A_023,C_101
CUST_1651,Michael Hendricks,reevesfernando@example.net,Italy,Female,44.0,2023-08-29,2023-08-30,2023-08-31,0.0,Family,Undefined,H,Direct,No Deposit,Transient,0,23.5,150.0,778,336,1.0,3.0,Confirmed,2,6.9082020640956,0.0,0,3.0,A_036,Unknown
CUST_1652,Maria Olson,jonesnicholas@example.org,Unknown,Female,68.0,2023-08-29,2023-08-30,2023-08-31,2.0,Family,Bed & Breakfast,c,Corporate,Non Refund,Transient,0,4.0,0.0,959,379,,2.0,Pending,2,3.0,0.0,1,0.0,A_010,C_103
CUST_1653,Steven Herrera,steven76@example.net,France,Other,57.0,2023-08-29,2023-08-30,2023-08-31,3.0,Family,Bed & Breakfast,g,Online Ta,Refundable,Transient-Party,1,0.0,100.0,573,451,,3.0,Check-Out,5,6.9082020640956,200.0,0,0.0,A_018,C_101
CUST_1654,Richard Gutierrez,doneal@example.net,Argentina,Female,18.0,2023-08-29,2023-08-30,2023-08-31,0.0,Adults,Bed & Breakfast,f,Offline Ta/To,No Deposit,Group,10,23.5,120.0,593,41,1.0,2.0,Canceled,5,6.9082020640956,50.0,0,2.0,A_044,C_101
CUST_1655,Russell Evans,kristin96@example.com,Germany,Female,39.0,2023-08-29,2023-08-30,2023-08-31,4.0,Transient,Bb,a,Online Ta,No Deposit,Transient,5,1.0,120.0,727,218,1.0,4.0,Check-Out,fair,6.9082020640956,50.0,0,0.0,A_001,C_102
CUST_1656,Ethan Herrera,fjackson@example.org,Brazil,Female,80.0,2023-08-30,2023-08-31,2023-09-01,3.0,Transient,Sc,c,Groups,No Deposit,Transient,2,0.0,250.0,104,41,,0.0,Canceled,3,10.0,0.0,0,0.0,A_017,C_101
CUST_1657,Melissa Marsh,clarkcarol@example.com,Portugal,Female,18.0,2023-08-30,2023-08-31,2023-09-01,0.0,Adults,Bed & Breakfast,h,Corporate,Refundable,Transient-Party,0,4.0,0.0,1206,95,0.0,3.0,Canceled,6,7.0,0.0,0,0.0,A_040,C_101
CUST_1658,Heather Montes,darrell66@example.com,Argentina,Non-Binary,30.0,2023-08-30,2023-08-31,2023-09-01,4.0,Children,Full Board,E,Online Ta,Non-Refund,Transient-Party,10,5.0,120.0,1314,90,2.0,0.0,No-Show,fair,3.0,500.0,0,0.0,A_042,C_101
CUST_1659,Andre Terrell,nathaniel57@example.org,France,Non-Binary,26.0,2023-08-30,2023-08-31,2023-09-01,2.0,Children,Bed & Breakfast,p,Complementary,No Deposit,Group,1,3.0,50.0,1232,59,0.0,2.0,Canceled,1,6.9082020640956,500.0,0,0.0,A_031,Unknown
CUST_1660,Ryan Duncan,lewiskimberly@example.org,United Kingdom,Female,71.0,2023-08-30,2023-08-31,2023-09-01,0.0,Single,Bed & Breakfast,a,Aviation,No Deposit,,3,5.0,0.0,1192,415,0.0,0.0,Confirmed,3,6.0,100.0,0,1.0,A_032,C_102
CUST_1661,Kurt Hancock,ygrimes@example.net,Usa,Female,85.0,2023-08-30,2023-08-31,2023-09-01,5.0,Transient,Fb,G,Offline Ta/To,Non-Refund,Transient,10,23.5,80.0,944,173,1.0,0.0,Pendingcxl,1,8.0,100.0,0,,A_046,C_101
CUST_1663,Jennifer Crawford,allenperez@example.com,Usa,Other,54.0,2023-08-31,2023-09-01,2023-09-02,5.0,Family,Hb,e,Online Ta,Refundable,Transient-Party,0,3.0,505.0,424,386,1.0,0.0,Check-Out,fair,10.0,100.0,0,1.0,A_038,C_102
CUST_1664,Jodi Sampson,tommy77@example.com,Germany,Male,73.0,2023-08-31,2023-09-01,2023-09-02,4.0,Adults,Hb,c,Offline Ta/To,Non-Refund,Transient-Party,1,5.0,50.0,579,121,1.0,0.0,Check-Out,8,6.0,0.0,0,3.0,A_045,C_101
CUST_1665,Eric Rodriguez,stevenperry@example.org,Germany,Male,39.0,2023-08-31,2023-09-01,2023-09-02,3.0,Family,Fb,c,Online Ta,Refundable,Transient,4,1.0,80.0,815,372,0.0,2.0,Check-Out,6,10.0,100.0,1,2.0,A_021,C_104
CUST_1666,Richard Gentry,stacieprince@example.org,United Kingdom,Male,40.0,2023-08-31,2023-09-01,2023-09-02,0.0,Family,Fb,G,Complementary,Non Refundable,Group,0,10.0,120.0,548,294,,2.0,Canceled,5,10.0,50.0,0,2.0,A_045,C_101
CUST_1667,Alexander Webb,nathaniel57@example.com,Germany,Male,65.0,2023-08-31,2023-09-01,2023-09-02,2.0,Single,Hb,d,Corporate,Non-Refund,Transient,0,10.0,200.0,699,417,,0.0,Pendingcxl,3,1.5,0.0,0,,A_031,C_101
CUST_1668,Cheryl Mclean,smiller@example.com,Portugal,Female,41.0,2023-08-31,2023-09-01,2023-09-02,1.0,Adults,Sc,c,Groups,Refundable,Contract,0,23.5,100.0,347,348,0.0,1.0,Check-Out,2,10.0,0.0,0,1.0,Unknown,C_105
CUST_1669,Joseph Rowe,ewilliams@example.org,United Kingdom,Female,35.0,2023-08-31,2023-09-01,2023-09-02,3.0,Group,Fb,a,Aviation,No Deposit,Contract,2,3.0,300.0,953,207,1.0,1.0,Check-Out,5,6.9082020640956,50.0,0,3.0,A_019,C_105
CUST_1671,Megan Anderson,gaydustin@example.net,Argentina,Male,54.0,2023-09-01,2023-09-02,2023-09-03,3.0,Couple,Sc,p,Online Ta,Non-Refund,Transient-Party,3,4.0,80.0,273,160,0.0,,Check-Out,excellent,5.0,0.0,0,3.0,A_003,C_101
CUST_1672,Joe Reeves,brian83@example.net,United Kingdom,Male,41.0,2023-09-01,2023-09-02,2023-09-03,2.0,Adults,Hb,a,Complementary,Non-Refund,Contract,1,5.0,80.0,249,179,,3.0,Pending,6,10.0,500.0,0,0.0,A_015,C_102
CUST_1673,Aaron Randolph,andrew65@example.net,Brazil,Male,82.0,2023-09-01,2023-09-02,2023-09-03,0.0,Transient,Bb,L,Online Ta,Non-Refund,Transient,0,10.0,300.0,288,282,1.0,0.0,Pending,2,10.0,50.0,0,3.0,A_004,Unknown
