Order ID,Order Date,Ship Date,Customer Name,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-13831,2022-11-30,2022-12-03,Elizabeth Wilson,Home Office,South,North Carolina,Technology,Machines,4692.6,10,0.01,450.21
ORD-18135,2023-03-01,2023-03-09,Sandra Harris,Corporate,East,New Jersey,Office Supplies,Binders,3187.16,10,0.02,889.22
ORD-13113,2020-05-17,2020-05-23,Susan Jackson,Home Office,North,Pennsylvania,Furniture,Chairs,1077.69,4,0.13,177.04
ORD-88529,2022-09-01,2022-09-04,Kimberly Lee,Consumer,West,Washington,Technology,Phones,1002.96,4,0.34,22.75
ORD-87092,2023-07-24,2023-08-07,Elizabeth Brown,Consumer,South,Virginia,Office Supplies,Labels,68.35,1,0.43,-1.91
ORD-30921,2020-12-20,2020-12-27,Steven Davis,Consumer,North,Illinois,Furniture,Tables,917.72,8,0.22,150.05
ORD-17096,2021-10-08,2021-10-13,Paul Lewis,Home Office,East,Maryland,Technology,Copiers,2178.58,8,0.39,
ORD-18144,2022-03-30,2022-04-03,Jennifer Garcia,Consumer,South,Virginia,Technology,Phones,1003.78,7,0.49,35.36
ORD-43906,2022-05-01,2022-05-13,David White,Corporate,East,Delaware,Technology,Accessories,61.65,5,0.25,11.83
ORD-12549,2023-08-17,2023-08-24,Lisa Garcia,Corporate,West,Washington,Technology,Accessories,1071.79,6,0.23,178.39
ORD-42847,2022-08-19,2022-08-27,Joshua Rodriguez,Home Office,East,New Jersey,Office Supplies,Binders,1407.5,7,0.16,343.23
ORD-16928,2022-06-07,2022-06-09,Elizabeth Gonzalez,Consumer,West,Washington,Technology,Accessories,2648.51,9,0.03,471.86
ORD-29218,2022-04-01,2022-04-12,Mark Smith,Home Office,North,Michigan,Office Supplies,Binders,360.38,1,0.17,24.73
ORD-77626,2022-05-18,2022-05-19,James Sanchez,Corporate,West,Nevada,Technology,Copiers,1617.68,4,0.04,340.22
ORD-59545,2021-09-17,2021-09-25,Emily Taylor,Home Office,East,New Jersey,Furniture,Furnishings,970.77,4,0.45,13.73
ORD-44407,2020-09-30,2020-10-09,Jennifer Clark,Home Office,East,Connecticut,Office Supplies,Art,216.38,7,0.4,-2.04
ORD-90845,2023-02-13,2023-02-24,Linda Thomas,Corporate,North,Illinois,Office Supplies,Binders,254.75,1,0.35,0.71
ORD-73687,2020-07-29,2020-08-04,Patricia Thomas,Consumer,North,Michigan,Office Supplies,Binders,585.78,5,0.03,91.48
ORD-81823,2023-03-31,2023-04-06,Elizabeth Lee,Home Office,West,Colorado,Office Supplies,Envelopes,1335.69,5,0.21,
ORD-18830,2020-07-06,2020-07-07,Patricia Clark,Home Office,North,New York,Technology,Machines,556.63,2,0.25,31.74
ORD-33148,2020-01-25,2020-01-31,Andrew Thomas,Consumer,South,Georgia,Technology,Accessories,922.36,3,0.34,-60.46
ORD-99479,2023-06-19,2023-06-22,Donna Lewis,Consumer,North,New York,Technology,Chairs,2072.57,8,0.18,416.09
ORD-45262,2023-08-20,2023-08-28,Charles Martin,Home Office,East,Connecticut,Technology,Machines,678.69,8,0.37,9.51
ORD-55422,2020-11-05,2020-11-12,Jennifer Gonzalez,Home Office,East,Connecticut,Furniture,Bookcases,1840.0,5,0.06,189.15
ORD-48236,2020-03-21,2020-04-03,Sandra Robinson,Home Office,East,New Jersey,Furniture,Tables,2700.22,10,0.38,49.72
ORD-61835,2023-03-20,2023-04-02,Matthew Harris,Home Office,West,Nevada,Technology,Phones,96.81,1,0.42,-2.47
ORD-21587,2022-07-26,2022-07-31,Donna White,Home Office,North,Ohio,Technology,Accessories,251.9,7,0.26,29.78
ORD-90252,2020-03-12,2020-03-21,William Martinez,Consumer,South,Georgia,Technology,Machines,150.26,1,0.34,-9.04
ORD-13513,2023-03-02,2023-03-12,Nancy Harris,Home Office,West,Washington,Furniture,Bookcases,1637.23,4,0.16,383.37
ORD-24323,2020-07-18,2020-07-20,Paul Rodriguez,Consumer,North,Illinois,Office Supplies,Binders,2076.97,7,0.34,-17.75
ORD-97596,2021-10-20,2021-10-30,Andrew Wilson,Consumer,South,Texas,Furniture,Bookcases,169.09,2,0.25,43.06
ORD-69501,2023-11-23,2023-11-27,Elizabeth Jones,Home Office,East,Delaware,Furniture,Chairs,1093.89,7,0.13,319.36
ORD-74925,2023-09-19,2023-09-22,William Clark,Consumer,East,Massachusetts,Office Supplies,Labels,3280.72,10,0.26,561.22
ORD-81835,2020-07-27,2020-08-08,Thomas Martin,Home Office,South,Texas,Office Supplies,Envelopes,1234.3,9,0.14,63.23
ORD-32872,2023-04-10,2023-04-14,Thomas Perez,Corporate,North,Michigan,Technology,Copiers,1799.24,8,0.49,-158.17
ORD-66332,2020-06-09,2020-06-17,Sarah Lopez,Consumer,West,Arizona,Technology,Phones,930.59,3,0.31,-33.9
ORD-66080,2023-06-23,2023-07-02,Sandra Thomas,Home Office,West,Colorado,Technology,Copiers,874.14,6,0.15,100.09
ORD-69233,2021-08-26,2021-08-28,Emily Thompson,Consumer,East,New Jersey,Furniture,Tables,1410.5,4,0.21,71.67
ORD-53030,2023-05-18,2023-05-25,Emily Miller,Consumer,West,Arizona,Technology,Phones,535.05,5,0.19,107.39
ORD-24533,2020-11-09,2020-11-23,Jessica Wilson,Corporate,East,Massachusetts,Office Supplies,Labels,2214.48,6,0.2,149.43
ORD-57204,2022-04-18,2022-04-27,Patricia Sanchez,Corporate,South,Florida,Technology,Chairs,1704.78,8,0.01,346.62
ORD-77955,2020-03-02,2020-03-16,David Thompson,Corporate,South,Texas,Office Supplies,Binders,1082.62,3,0.22,119.43
ORD-16928,2021-03-12,2021-03-26,William Martinez,Corporate,South,North Carolina,Furniture,Furnishings,1687.96,5,0.23,260.95
ORD-18208,2020-08-03,2020-08-06,Ashley Moore,Home Office,North,Pennsylvania,Technology,Phones,538.38,3,0.28,128.98
ORD-16224,2022-03-20,2022-03-27,Steven Hernandez,Consumer,East,Massachusetts,Office Supplies,Labels,889.27,9,0.2,140.73
ORD-48856,2020-06-12,2020-06-21,Barbara Hernandez,Consumer,South,Virginia,Technology,Copiers,270.6,3,0.04,58.37
ORD-80817,2022-02-19,2022-02-26,Matthew Jackson,Home Office,North,Ohio,Technology,Accessories,1198.65,10,0.26,220.81
ORD-30489,2023-11-19,2023-12-03,Elizabeth Johnson,Home Office,East,Maryland,Furniture,Bookcases,452.77,4,0.04,98.99
ORD-90857,2023-01-11,2023-01-20,Mary Miller,Corporate,North,Pennsylvania,Furniture,Tables,987.79,7,0.47,46.45
ORD-26616,2022-06-25,2022-07-09,Margaret Moore,Home Office,West,Colorado,Office Supplies,Paper,439.91,6,0.09,72.89
ORD-59639,2020-02-29,2020-03-12,Mark Moore,Consumer,South,Texas,Technology,Machines,520.7,4,0.42,-45.82
ORD-10950,2022-04-12,2022-04-15,Nancy Thomas,Home Office,South,Florida,Office Supplies,Art,725.05,4,0.17,71.21
ORD-95245,2020-09-21,2020-10-05,Lisa Miller,Corporate,West,California,Furniture,Bookcases,1558.4,6,0.27,260.96
ORD-17981,2020-09-14,2020-09-27,Mark Robinson,Corporate,South,Florida,Furniture,Bookcases,75.58,1,0.16,8.59
ORD-29974,2021-11-09,2021-11-15,Joseph Jackson,Corporate,East,Maryland,Technology,Copiers,2163.48,8,0.45,-5.66
ORD-48426,2020-08-01,2020-08-03,Nancy Sanchez,Corporate,West,Colorado,Technology,Phones,3115.21,10,0.21,378.1
ORD-94531,2022-07-31,2022-08-04,James Martinez,Home Office,West,Arizona,Office Supplies,Labels,1718.43,5,0.26,199.58
ORD-97966,2022-06-02,2022-06-10,Donna Ramirez,Home Office,South,Florida,Furniture,Tables,93.49,2,0.48,-1.72
ORD-53292,2021-12-22,2021-12-31,William Davis,Corporate,West,California,Furniture,Furnishings,1420.45,10,0.13,369.43
ORD-98799,2021-07-25,2021-07-28,Mary Lee,Corporate,East,New Jersey,Office Supplies,Envelopes,699.93,9,0.3,49.9
ORD-16186,2021-04-06,2021-04-20,Jennifer Ramirez,Consumer,North,New York,Furniture,Furnishings,779.12,7,0.07,108.27
ORD-82053,2023-07-03,2023-07-04,Linda Lopez,Corporate,North,New York,Technology,Phones,530.28,4,0.1,
ORD-52739,2022-04-06,2022-04-14,Steven Harris,Consumer,South,North Carolina,Office Supplies,Paper,1276.42,8,0.04,185.39
ORD-89711,2022-06-02,2022-06-13,Christopher Lopez,Home Office,East,Maryland,Technology,Copiers,1183.25,8,0.17,227.79
ORD-58214,2020-02-22,2020-02-28,Mark Brown,Corporate,South,North Carolina,Furniture,Chairs,1623.97,5,0.26,469.76
ORD-47516,2020-06-01,2020-06-10,David White,Consumer,East,Connecticut,Technology,Accessories,2606.86,6,0.07,744.52
ORD-97652,2022-12-20,2022-12-31,Michael Ramirez,Home Office,South,Texas,Office Supplies,Art,493.75,2,0.31,
ORD-59055,2022-10-03,2022-10-08,Susan Johnson,Home Office,East,Massachusetts,Furniture,Chairs,453.72,3,0.24,93.35
ORD-44350,2022-08-06,2022-08-10,Nancy Perez,Consumer,South,Georgia,Furniture,Tables,1707.96,4,0.09,420.92
ORD-47291,2021-08-08,2021-08-09,Joseph Martinez,Home Office,South,Virginia,Furniture,Furnishings,38.5,1,0.29,9.6
ORD-21606,2023-02-03,2023-02-04,Charles Jackson,Corporate,South,Georgia,Office Supplies,Labels,224.94,10,0.03,63.27
ORD-72711,2023-05-29,2023-06-03,Karen Wilson,Consumer,South,Florida,Furniture,Bookcases,432.98,1,0.04,31.06
ORD-24922,2021-02-21,2021-03-06,Donald Williams,Corporate,South,Georgia,Technology,Accessories,1373.8,4,0.11,282.8
ORD-33055,2022-08-03,2022-08-10,Jessica Martinez,Home Office,West,California,Furniture,Furnishings,189.17,3,0.06,10.68
ORD-31682,2023-06-22,2023-06-24,Robert Williams,Home Office,South,Virginia,Furniture,Tables,558.6,5,0.3,32.73
ORD-91011,2022-12-12,2022-12-22,Karen Sanchez,Consumer,North,Illinois,Office Supplies,Envelopes,371.72,6,0.08,71.77
ORD-98617,2023-03-25,2023-04-08,Susan Miller,Home Office,North,Illinois,Furniture,Chairs,1368.86,6,0.2,347.91
ORD-37118,2020-07-11,2020-07-19,Ashley Johnson,Consumer,South,North Carolina,Technology,Machines,914.56,5,0.49,
ORD-19070,2022-09-18,2022-09-20,Donna Brown,Consumer,South,Virginia,Technology,Phones,1321.81,9,0.4,-125.09
ORD-13954,2020-08-17,2020-08-21,Sarah Sanchez,Home Office,South,Florida,Furniture,Tables,772.21,5,0.3,223.58
ORD-20041,2021-06-08,2021-06-17,Sandra Lopez,Corporate,West,Arizona,Furniture,Furnishings,1060.85,3,0.18,174.84
ORD-39634,2020-06-03,2020-06-17,Richard Perez,Corporate,South,Texas,Office Supplies,Binders,1068.62,8,0.48,-94.55
ORD-95501,2023-10-07,2023-10-19,Andrew Martin,Consumer,East,Maryland,Furniture,Tables,442.21,7,0.43,-16.06
ORD-70510,2020-02-16,2020-02-17,Betty Perez,Corporate,East,Maryland,Technology,Machines,3174.16,10,0.12,941.79
ORD-42482,2021-03-22,2021-04-03,Charles Taylor,Corporate,North,New York,Office Supplies,Binders,179.46,1,0.39,5.38
ORD-18611,2021-07-15,2021-07-26,Susan Martinez,Consumer,West,Washington,Furniture,Tables,931.6,4,0.42,-36.39
ORD-80060,2022-10-02,2022-10-07,Jessica Anderson,Corporate,South,Virginia,Technology,Chairs,52.71,6,0.3,10.25
ORD-34445,2020-10-18,2020-10-27,Sarah Lopez,Corporate,South,Georgia,Technology,Accessories,195.48,6,0.5,-1.36
ORD-24985,2023-03-25,2023-04-01,Jessica Wilson,Consumer,South,Georgia,Technology,Chairs,2659.24,8,0.27,497.15
ORD-74099,2021-02-04,2021-02-11,Robert Rodriguez,Home Office,South,Florida,Furniture,Chairs,711.32,4,0.21,127.84
ORD-64171,2022-05-12,2022-05-25,Michael Gonzalez,Corporate,West,Nevada,Technology,Accessories,159.84,4,0.25,9.53
ORD-39882,2020-08-04,2020-08-12,Donald Gonzalez,Corporate,East,Connecticut,Technology,Machines,174.45,1,0.06,21.89
ORD-77223,2020-07-30,2020-08-01,Mark Garcia,Home Office,East,Massachusetts,Furniture,Bookcases,1376.36,9,0.06,142.51
ORD-59708,2020-05-20,2020-05-22,Matthew Robinson,Corporate,West,California,Furniture,Bookcases,250.77,1,0.43,-22.21
ORD-77685,2023-05-29,2023-06-01,Sarah Gonzalez,Corporate,North,Ohio,Office Supplies,Art,316.7,6,0.45,-12.75
ORD-42348,2022-02-16,2022-02-25,Sarah Sanchez,Corporate,South,North Carolina,Office Supplies,Binders,395.88,1,0.1,86.76
ORD-92822,2023-11-05,2023-11-11,Margaret Smith,Corporate,East,Delaware,Office Supplies,Envelopes,11.79,1,0.12,0.84
ORD-88770,2022-04-27,2022-05-08,Dorothy Gonzalez,Consumer,South,North Carolina,Furniture,Tables,1070.54,10,0.24,87.17
ORD-22974,2023-08-27,2023-09-10,Joseph Moore,Home Office,West,Washington,Office Supplies,Labels,1763.29,6,0.33,72.9
ORD-52577,2023-10-22,2023-11-02,Mary Harris,Corporate,North,Illinois,Furniture,Bookcases,1484.82,10,0.29,415.28
ORD-57279,2020-03-08,2020-03-17,Mary Davis,Consumer,North,Pennsylvania,Office Supplies,Art,937.81,5,0.41,-14.73
ORD-34748,2022-08-28,2022-09-11,Barbara Sanchez,Corporate,North,New York,Technology,Machines,743.26,8,0.46,-0.66
ORD-53959,2023-12-24,2023-12-26,Christopher Martin,Corporate,South,Virginia,Office Supplies,Art,947.62,7,0.21,80.12
ORD-21081,2023-11-27,2023-12-05,Lisa Garcia,Home Office,East,Maryland,Furniture,Furnishings,142.83,9,0.0,21.96
ORD-18760,2023-08-20,2023-08-28,Christopher Thompson,Consumer,East,Massachusetts,Office Supplies,Labels,531.56,6,0.29,116.17
ORD-63647,2023-12-28,2024-01-01,Steven Martin,Home Office,South,Florida,Office Supplies,Art,1774.39,8,0.36,4.48
ORD-16053,2020-04-18,2020-04-20,David Perez,Corporate,North,Michigan,Technology,Phones,2850.9,10,0.14,462.18
ORD-19816,2021-05-05,2021-05-06,Christopher Garcia,Corporate,East,Delaware,Office Supplies,Binders,610.85,4,0.16,53.41
ORD-81017,2021-02-17,2021-02-28,Donald Thompson,Consumer,West,Washington,Technology,Copiers,1137.59,6,,-15.85
ORD-82718,2020-09-12,2020-09-23,Matthew Rodriguez,Consumer,North,Pennsylvania,Office Supplies,Art,1004.43,8,0.48,24.3
ORD-54780,2022-11-26,2022-12-05,Dorothy Sanchez,Consumer,North,Illinois,Office Supplies,Binders,4015.0,10,0.14,1140.27
ORD-73916,2023-03-27,2023-03-29,Betty Rodriguez,Consumer,West,California,Furniture,Bookcases,1329.7,5,0.19,388.22
ORD-86352,2022-10-30,2022-11-03,Karen Ramirez,Consumer,West,Arizona,Office Supplies,Paper,2623.86,8,0.11,636.04
ORD-77656,2023-01-24,2023-02-07,Donald Martinez,Home Office,East,Connecticut,Furniture,Furnishings,2886.42,9,0.34,-74.08
ORD-10620,2020-04-25,2020-05-03,Barbara Hernandez,Home Office,North,Pennsylvania,Office Supplies,Paper,695.46,2,0.08,161.19
ORD-82735,2020-03-04,2020-03-13,Emily Johnson,Consumer,South,North Carolina,Office Supplies,Labels,1670.96,10,0.2,387.67
ORD-29451,2023-01-13,2023-01-20,Sandra Williams,Corporate,South,Virginia,Furniture,Bookcases,2269.39,7,0.15,492.82
ORD-27510,2020-08-10,2020-08-23,James Clark,Home Office,North,New York,Furniture,Furnishings,118.2,10,0.42,-10.99
ORD-42239,2022-09-25,2022-10-04,William Johnson,Consumer,West,Nevada,Technology,Chairs,1916.59,8,0.4,11.39
ORD-84794,2022-11-20,2022-11-24,Ashley White,Corporate,East,Delaware,Furniture,Furnishings,1583.95,5,0.27,449.0
ORD-33068,2023-06-14,2023-06-21,Lisa Gonzalez,Corporate,North,Michigan,Office Supplies,Art,1026.14,6,0.22,152.68
ORD-98733,2021-07-19,2021-07-21,Emily Rodriguez,Home Office,South,Virginia,Furniture,Furnishings,1103.58,8,0.24,292.2
ORD-15289,2021-01-31,2021-02-05,Margaret Garcia,Corporate,South,Florida,Furniture,Tables,2359.84,7,0.31,-215.33
ORD-26384,2022-03-07,2022-03-18,Joseph Davis,Corporate,East,Connecticut,Office Supplies,Envelopes,248.9,1,0.31,-23.66
ORD-70482,2021-06-12,2021-06-25,Margaret Taylor,Consumer,West,Washington,Office Supplies,Binders,461.8,6,0.07,
ORD-72735,2022-01-23,2022-01-25,Andrew Jackson,Consumer,East,Delaware,Furniture,Furnishings,389.25,1,0.03,101.26
ORD-37517,2022-03-29,2022-04-10,Margaret Davis,Corporate,South,Florida,Furniture,Furnishings,146.92,4,0.5,-2.95
ORD-56524,2023-11-28,2023-12-05,Ashley Perez,Consumer,South,North Carolina,Furniture,Tables,1031.8,3,0.09,105.22
ORD-14632,2021-04-22,2021-05-05,Elizabeth Lee,Consumer,West,California,Furniture,Bookcases,1562.87,4,0.13,158.01
ORD-68428,2020-01-23,2020-01-28,Paul Lewis,Consumer,South,Florida,Furniture,Chairs,1182.76,9,0.11,177.01
ORD-20812,2020-09-18,2020-09-24,Sarah Anderson,Home Office,West,Colorado,Technology,Phones,936.94,4,0.22,234.46
ORD-94111,2023-07-06,2023-07-12,Matthew Moore,Home Office,North,Michigan,Office Supplies,Labels,181.36,1,0.45,-7.63
ORD-58434,2023-12-16,2023-12-22,Ashley Perez,Corporate,East,Connecticut,Furniture,Bookcases,1280.61,9,0.4,0.39
ORD-67026,2021-08-15,2021-08-16,Richard Lee,Corporate,South,Florida,Technology,Machines,2128.02,10,0.21,434.51
ORD-44481,2020-09-28,2020-10-07,Joshua Anderson,Home Office,South,Virginia,Furniture,Tables,1294.33,10,0.46,48.46
ORD-98097,2022-11-26,2022-12-10,Mary Davis,Consumer,South,Texas,Technology,Accessories,740.46,3,0.05,177.26
ORD-98367,2022-05-11,2022-05-17,James Gonzalez,Corporate,North,New York,Furniture,Bookcases,2493.25,7,0.22,529.41
ORD-63056,2023-07-30,2023-08-10,Ashley Wilson,Consumer,West,Nevada,Furniture,Bookcases,1185.14,8,0.05,227.62
ORD-98937,2022-12-25,2023-01-01,Donna Williams,Consumer,South,Virginia,Technology,Accessories,153.23,1,0.12,19.55
ORD-71564,2022-02-19,2022-02-22,Betty Davis,Consumer,North,Ohio,Office Supplies,Labels,1976.42,8,0.15,585.9
ORD-39865,2023-05-06,2023-05-16,Richard Moore,Corporate,East,Delaware,Office Supplies,Binders,3287.3,10,0.17,399.4
ORD-57486,2022-06-10,2022-06-23,Patricia Taylor,Home Office,East,Connecticut,Furniture,Furnishings,258.1,8,0.11,60.55
ORD-21932,2020-02-02,2020-02-13,Joseph Perez,Consumer,West,Washington,Office Supplies,Envelopes,495.35,3,0.18,123.18
ORD-36855,2023-12-13,2023-12-27,Mark Rodriguez,Consumer,South,Florida,Office Supplies,Labels,4361.44,10,0.11,682.66
ORD-61306,2020-01-11,2020-01-24,Karen Moore,Consumer,North,New York,Technology,Phones,2546.86,9,0.22,
ORD-67981,2021-03-01,2021-03-15,Mark Harris,Home Office,South,North Carolina,Office Supplies,Art,1601.21,9,0.44,-112.64
ORD-71476,2022-11-18,2022-11-24,Margaret Sanchez,Home Office,East,Massachusetts,Furniture,Furnishings,190.33,1,0.39,-18.37
ORD-35929,2022-10-12,2022-10-14,Michael Smith,Corporate,East,Massachusetts,Technology,Copiers,1027.09,5,0.18,114.76
ORD-45638,2022-05-07,2022-05-14,Joseph Moore,Home Office,East,Massachusetts,Office Supplies,Paper,2193.66,8,0.38,25.51
ORD-52674,2020-09-24,2020-10-03,Daniel Robinson,Home Office,North,Ohio,Office Supplies,Envelopes,326.64,2,0.28,81.57
ORD-49707,2022-07-09,2022-07-17,Thomas Lopez,Consumer,South,North Carolina,Office Supplies,Paper,145.33,1,0.3,
ORD-38091,2022-10-27,2022-10-28,Jessica Johnson,Corporate,South,Georgia,Furniture,Tables,1672.43,9,0.43,40.65
ORD-61109,2021-07-28,2021-08-04,Joseph Lopez,Home Office,South,Georgia,Furniture,Bookcases,1115.48,5,0.26,105.08
ORD-24692,2021-01-17,2021-01-31,Steven Anderson,Consumer,East,Maryland,Furniture,Tables,554.98,2,0.0,56.83
ORD-50677,2022-05-09,2022-05-19,Emily Sanchez,Corporate,West,Nevada,Furniture,Bookcases,184.37,1,0.11,29.56
ORD-70234,2022-05-31,2022-06-12,Barbara Garcia,Home Office,North,New York,Office Supplies,Binders,37.41,2,0.41,0.49
ORD-85307,2023-10-25,2023-11-01,Steven Thompson,Home Office,East,Massachusetts,Technology,Machines,615.32,2,0.32,-57.43
ORD-49675,2020-09-08,2020-09-14,David Ramirez,Home Office,South,Florida,Furniture,Bookcases,2562.52,9,0.21,385.08
ORD-23161,2021-04-02,2021-04-11,Emily Hernandez,Corporate,East,New Jersey,Furniture,Tables,1901.81,8,0.1,145.45
ORD-14085,2020-05-20,2020-05-23,Nancy Moore,Corporate,East,Maryland,Furniture,Chairs,371.0,1,0.19,93.53
ORD-88346,2021-08-27,2021-09-06,Robert Lewis,Home Office,North,Pennsylvania,Office Supplies,Art,1454.36,6,0.17,316.99
ORD-87740,2021-03-31,2021-04-14,Steven Wilson,Home Office,West,Colorado,Office Supplies,Binders,106.14,8,0.04,5.61
ORD-50788,2023-06-03,2023-06-06,Mary Thomas,Home Office,South,Florida,Technology,Accessories,71.44,2,0.3,20.77
ORD-38836,2021-03-01,2021-03-15,Daniel Garcia,Consumer,North,Pennsylvania,Office Supplies,Labels,1284.93,3,0.02,340.38
ORD-44758,2020-03-25,2020-04-05,Donald Thomas,Consumer,South,North Carolina,Technology,Phones,803.15,6,0.26,71.18
ORD-68846,2021-06-06,2021-06-15,Barbara Lewis,Consumer,West,Nevada,Furniture,Chairs,1592.37,7,0.39,12.93
ORD-95153,2021-04-15,2021-04-16,Ashley Perez,Corporate,East,New Jersey,Office Supplies,Art,124.68,2,0.08,19.69
ORD-94308,2020-05-09,2020-05-18,Donna Ramirez,Consumer,North,Pennsylvania,Technology,Chairs,571.75,10,0.46,-41.56
ORD-56815,2023-04-10,2023-04-24,Patricia Wilson,Home Office,West,Colorado,Technology,Chairs,1061.19,3,,269.54
ORD-54675,2023-05-13,2023-05-20,Michael Jackson,Home Office,North,New York,Technology,Machines,134.54,7,0.43,-7.64
ORD-14042,2021-12-05,2021-12-08,Margaret Smith,Consumer,North,Pennsylvania,Furniture,Tables,3342.97,9,0.06,815.66
ORD-82980,2020-01-28,2020-02-02,Donna Thomas,Corporate,West,California,Technology,Phones,703.27,2,0.13,132.18
ORD-40944,2021-07-13,2021-07-20,Daniel Smith,Home Office,East,Massachusetts,Office Supplies,Labels,2378.72,7,0.01,624.2
ORD-53570,2022-10-24,2022-10-25,Betty Wilson,Corporate,South,North Carolina,Office Supplies,Art,2486.09,10,0.28,520.64
ORD-55663,2023-03-16,2023-03-27,Jennifer Martinez,Consumer,West,Arizona,Furniture,Bookcases,668.08,3,0.33,-37.71
ORD-57066,2022-07-19,2022-08-02,Richard Perez,Home Office,West,Nevada,Furniture,Bookcases,1618.12,9,0.14,238.89
ORD-21216,2023-05-14,2023-05-27,Christopher Thomas,Corporate,South,Texas,Furniture,Furnishings,707.54,3,0.26,57.22
ORD-48468,2023-10-08,2023-10-20,Matthew Jones,Corporate,East,Delaware,Furniture,Tables,2874.48,10,0.4,-250.88
ORD-61148,2022-03-03,2022-03-06,Karen Martin,Home Office,West,Nevada,Furniture,Tables,3433.74,9,,515.08
ORD-81878,2023-05-02,2023-05-13,Linda Gonzalez,Home Office,West,Nevada,Technology,Phones,2047.03,6,0.19,484.13
ORD-99629,2021-08-27,2021-08-28,Susan Williams,Consumer,North,Ohio,Office Supplies,Paper,362.93,3,0.16,105.34
ORD-54591,2020-11-06,2020-11-12,Dorothy Clark,Home Office,West,California,Furniture,Bookcases,1711.31,10,0.15,112.31
ORD-33560,2020-08-09,2020-08-15,Joseph Hernandez,Consumer,East,Connecticut,Furniture,Bookcases,253.75,4,0.38,-20.84
ORD-45677,2022-01-30,2022-02-06,Christopher Perez,Consumer,East,Delaware,Technology,Chairs,190.53,3,0.12,43.72
ORD-26197,2020-01-14,2020-01-24,Joseph White,Consumer,South,Virginia,Office Supplies,Art,174.97,2,0.4,0.83
ORD-19844,2021-07-29,2021-08-12,Richard Perez,Consumer,West,Colorado,Furniture,Bookcases,1102.26,8,0.44,15.77
